date,grade8price,grade9price,grade10price,adjclosestock,volume,adjclosebond,stockreturns,bondadjusted,excessreturns
2020-02-01,19.80333333333333,30.0,179.99,2954.219970703125,84436590000,1.6710000038146973,-0.0841104836384031,0.0167100000381469,0.0866091606197972
2020-03-01,33.84,32.818,140.89249999999998,2584.590087890625,162185380000,1.35099995136261,-0.1251192824089282,0.013509999513626,0.0663828430976934
2020-04-01,33.84,37.75,118.25,2912.429931640625,123608160000,1.2660000324249268,0.1268440381652789,0.0126600003242492,0.1897603386817613
2020-05-01,32.5,47.77,226.49,3044.31005859375,107135190000,1.406999945640564,0.0452818196655582,0.0140699994564056,-0.0660925165147992
2020-06-01,50.0,72.97,258.9271428571429,3100.2900390625,131458880000,1.409000039100647,0.0183883965139242,0.0140900003910064,0.0169668659258952
2020-07-01,54.0,82.22769230769231,356.7325,3271.1201171875,96928130000,1.1979999542236328,0.0551013214804436,0.0119799995422363,0.2048529744411446
2020-08-01,52.66666666666666,132.043,381.2475,3500.31005859375,82466520000,1.4520000219345093,0.0700646669017177,0.014520000219345,-0.1419554311086213
2020-09-01,227.66666666666663,117.30125,475.74,3363.0,92310780000,1.4509999752044678,-0.039227970178423,0.0145099997520446,-0.0385392327714434
2020-10-01,126.41333333333334,426.1289655172414,1713.6570588235293,3269.9599609375,89938980000,1.6399999856948853,-0.0276657862213797,0.0163999998569488,-0.1579207922311384
2020-11-01,222.393125,285.66,1096.7241666666666,3621.6298828125,101247180000,1.5729999542236328,0.107545635443859,0.0157299995422363,0.1483993135265843
2020-12-01,105.0,203.23318181818183,729.6583333333333,3756.070068359375,96375680000,1.6460000276565552,0.03712145909357,0.0164600002765655,-0.0092867262575555
2021-01-01,145.20375,193.9485,821.7993333333333,3714.239990234375,106117800000,1.8580000400543213,-0.0111366607554451,0.0185800004005432,-0.1399337499630285
2021-02-01,148.55434782608697,261.4583606557377,830.518,3811.14990234375,99082320000,2.181999921798706,0.0260914513774483,0.021819999217987,-0.1482895361143024
2021-03-01,143.231,222.82966666666667,1111.085,3972.889892578125,122371150000,2.424999952316284,0.0424386325331651,0.0242499995231628,-0.0689271049675326
2021-04-01,136.45809523809524,215.8565217391304,882.875,4181.169921875,83124090000,2.3010001182556152,0.0524253213475585,0.0230100011825561,0.1035592745429917
2021-05-01,126.65636363636364,164.00714285714284,329.37545454545455,4204.10986328125,88321860000,2.263000011444092,0.0054864886706069,0.0226300001144409,0.0220010931289201
2021-06-01,103.51666666666668,164.420625,452.0,4297.5,102544180000,2.065000057220459,0.0222140095658347,0.0206500005722045,0.109708465254009
2021-07-01,77.204,152.8295,415.0,4395.259765625,84255620000,1.8969999551773071,0.0227480548283887,0.018969999551773,0.1041040341930014
2021-08-01,71.76,134.6757142857143,153.94444444444446,4522.68017578125,80500760000,1.9270000457763672,0.0289904162554386,0.0192700004577636,0.0131759242639213
2021-09-01,75.914,108.486875,509.4375,4307.5400390625,85528860000,2.0920000076293945,-0.047569168801901,0.0209200000762939,-0.1331944713101585
2021-10-01,64.748,103.53166666666668,484.645,4605.3798828125,80253600000,1.9420000314712524,0.0691438364006065,0.0194200003147125,0.1408455455837334
2021-11-01,61.34,127.35875,355.0,4567.0,88268840000,1.7869999408721924,-0.0083337061847461,0.0178699994087219,0.0714809632731282
2021-12-01,59.7375,90.45357142857142,350.785,4766.18017578125,92750180000,1.9049999713897705,0.0436129134620648,0.0190499997138977,-0.0224195624315746
2022-01-01,83.92999999999999,100.99846153846154,423.3333333333333,4515.5498046875,95562890000,2.0980000495910645,-0.0525851650273938,0.0209800004959106,-0.1538975435575063
2022-02-01,83.33333333333333,94.38285714285712,423.3333333333333,4373.93994140625,92667710000,2.181999921798706,-0.0313604919459082,0.021819999217987,-0.0713985616418622
2022-03-01,83.33333333333333,71.02,423.3333333333333,4530.41015625,123546260000,2.447999954223633,0.0357732883715462,0.0244799995422363,-0.0861332386486988
2022-04-01,83.33333333333333,82.0,423.3333333333333,4131.93017578125,90367840000,2.947000026702881,-0.087956711804343,0.0294700002670288,-0.2917966145046283
2022-05-01,76.0,96.43555555555557,54.50181818181818,4132.14990234375,108860390000,3.056999921798706,5.317770464463578e-05,0.030569999217987,-0.0372728806934252
2022-06-01,48.34,72.67333333333333,54.50181818181818,3785.3798828125,106116710000,3.11899995803833,-0.0839199999338268,0.0311899995803833,-0.1042013338643635
2022-07-01,48.34,72.67333333333333,54.50181818181818,4130.2900390625,81688320000,2.9739999771118164,0.09111639173021,0.0297399997711181,0.137605645618405
2022-08-01,48.34,72.67333333333333,54.50181818181818,3955.0,92252350000,3.255000114440918,-0.0424401282729983,0.0325500011444091,-0.1369257165351721
2022-09-01,57.004,106.2,385.815,3585.6201171875,94241020000,3.765000104904175,-0.0933956720132743,0.0376500010490417,-0.2500776912244641
2022-10-01,56.378888888888895,74.83666666666666,343.0,3871.97998046875,95823760000,4.203999996185303,0.0798634138370089,0.042039999961853,-0.0367368196422148
2022-11-01,49.96,93.644,297.5,4080.110107421875,92671910000,3.822000026702881,0.0537528933524931,0.0382200002670288,0.1446187282309536
2022-12-01,49.96,70.0,297.5,3839.5,85249330000,3.974999904632568,-0.0589714740747304,0.0397499990463256,-0.0990028390304433
