"Date","Grade","Price","Sale Type"
2021-12-05,5,52,"Auction"
2021-12-05,5,63,"Auction"
2021-12-05,6,57,"Auction"
2021-12-05,8,168.5,"Auction"
2021-12-04,4,64,"Auction"
2021-12-04,5,66,"Auction"
2021-12-04,6,97,"Auction"
2021-12-02,4,122.5,"Auction"
2021-12-02,8,136.5,"Auction"
2021-12-01,6,102.5,"Auction"
2021-12-01,6,77,"Auction"
2021-11-30,6,152.5,"Auction"
2021-11-30,9,426,"Auction"
2021-11-29,5,50,"Auction"
2021-11-29,5,51,"Auction"
2021-11-29,6,63,"Auction"
2021-11-29,7,138.5,"Auction"
2021-11-03,4,85,"Auction"
2021-11-01,7,152.5,"Auction"
2021-10-31,7,117.5,"Auction"
2021-10-31,6,101,"Auction"
2021-10-30,6,90,"Auction"
2021-10-30,4,65,"Auction"
2021-10-29,8,255,"Auction"
2021-10-28,8,182.5,"Auction"
2021-10-28,8,237.5,"Auction"
2021-10-26,6,76.9,"Auction"
2021-10-25,8,188.02,"Auction"
2021-10-25,4,222.5,"Auction"
2021-10-25,8,187.5,"Auction"
2021-10-25,9,355,"Auction"
2021-10-24,8,282.34,"Auction"
2021-10-24,5,81,"Auction"
2021-10-23,7,135.5,"Auction"
2021-10-19,10,4100,"Auction"
2021-10-19,6,107.49,"Auction"
2021-10-18,5,87,"Auction"
2021-10-18,6,112.5,"Auction"
2021-10-17,9,139,"Auction"
2021-10-17,9,2000,"Auction"
2021-10-17,7,165,"Auction"
2021-10-17,8,244.03,"Auction"
2021-10-05,5,89,"Auction"
2021-10-04,6,66,"Auction"
2021-10-04,6,132.68,"Auction"
2021-10-04,9,492,"Auction"
2021-10-04,7,143.5,"Auction"
2021-10-04,2,62.28,"Auction"
2021-10-04,4,97.48,"Auction"
2021-10-04,4,211.5,"Auction"
2021-10-04,6,135.39,"Auction"
2021-10-01,6,81,"Auction"
2021-10-01,8,135.5,"Auction"
2021-09-30,6,117.5,"Auction"
2021-09-29,9,590,"Auction"
2021-09-29,8,188.5,"Auction"
2021-09-28,7,162.5,"Auction"
2021-09-28,6,93,"Auction"
2021-09-28,9,522,"Auction"
2021-09-26,4,75,"Auction"
2021-09-26,7,150.5,"Auction"
2021-09-26,8,265,"Auction"
2021-09-26,7,152.5,"Auction"
2021-09-26,8,122.5,"Auction"
2021-09-26,8,291,"Auction"
2021-09-25,6,200,"Auction"
2021-08-31,7,151,"Auction"
2021-08-31,9,503,"Auction"
2021-08-31,6,127.5,"Auction"
2021-08-30,7,152.5,"Auction"
2021-08-29,5,141.54,"Auction"
2021-08-29,7,142.5,"Auction"
2021-08-28,6,174,"Auction"
2021-08-28,8,219.5,"Auction"
2021-08-28,5,129.5,"Auction"
