"Date","Grade","Price","Sale Type"
2020-10-24,10,1400,"Best Offer"
2020-10-24,10,1700,"Best Offer"
2020-10-23,10,1525,"Auction"
2020-10-23,8,550,"Best Offer"
2020-10-23,9,630,"Auction"
2020-10-23,10,1425,"Auction"
2020-10-22,9,650,"Best Offer"
2020-10-22,10,1450,"Best Offer"
2020-10-22,10,1558.26,"Best Offer"
2020-10-21,9,660,"Best Offer"
2020-10-21,8,500,"Best Offer"
2020-10-21,10,1549.98,"Best Offer"
2020-10-21,9,640,"Best Offer"
2020-10-21,10,1300,"Best Offer"
2020-10-20,9,622,"Auction"
2020-10-20,10,1400,"Auction"
2020-10-19,10,1400,"Auction"
2020-10-19,10,1350,"Auction"
2020-10-18,9,660,"Auction"
2020-10-18,10,1400,"Best Offer"
2020-10-18,10,1450,"Best Offer"
2020-10-17,10,1599.99,"Best Offer"
2020-10-17,9,750,"Auction"
2020-10-16,10,1450,"Auction"
2020-10-16,10,1550,"Best Offer"
2020-10-16,10,1400,"Best Offer"
2020-10-16,10,1395,"Auction"
2020-10-15,10,1488.22,"Auction"
2020-10-15,10,1300,"Best Offer"
2020-10-14,10,1300,"Best Offer"
2020-10-13,10,1300,"Auction"
2020-10-12,9,605,"Auction"
2020-10-12,9,597.5,"Auction"
2020-10-09,10,1450,"Auction"
2020-10-09,10,1524.22,"Auction"
2020-10-09,9,675,"Best Offer"
2020-10-08,10,1299,"Best Offer"
2020-10-08,10,1350,"Best Offer"
2020-10-08,9,916.35,"Best Offer"
2020-10-07,10,1350,"Best Offer"
2020-10-07,10,1300,"Best Offer"
2020-10-07,9,690,"Best Offer"
2020-10-05,10,1235,"Best Offer"
2020-10-05,9,588,"Auction"
2020-10-05,9,620,"Auction"
2020-10-05,10,1575,"Auction"
2020-10-05,8,450,"Best Offer"
2020-10-05,10,1399.99,"Best Offer"
2020-10-04,10,1300,"Best Offer"
2020-10-04,9,1550,"Best Offer"
2020-10-03,9,700,"Auction"
2020-10-03,10,1275,"Auction"
2020-10-03,9,650,"Best Offer"
2020-10-02,10,1850,"Best Offer"
2020-10-01,10,1399.99,"Best Offer"
2020-10-01,9,715,"Auction"
2020-09-30,10,1376,"Auction"
2020-09-29,10,1350,"Auction"
2020-09-29,9,570,"Auction"
2020-09-29,10,1350,"Auction"
2020-09-29,9,570,"Auction"
2020-09-29,10,1500,"Best Offer"
2020-09-29,10,1225,"Auction"
2020-09-29,10,1325,"Auction"
2020-09-28,10,1275,"Auction"
2020-09-28,9,643,"Auction"
2020-09-27,8,536,"Auction"
2020-09-27,10,1200,"Auction"
2020-09-25,10,1225,"Auction"
2020-09-24,10,1256.13,"Auction"
2020-09-24,9,650,"Best Offer"
2020-09-24,10,1266.13,"Auction"
2020-09-22,9,655,"Auction"
2020-09-22,9,725,"Best Offer"
2020-09-22,9,670,"Best Offer"
2020-09-22,10,1300,"Auction"
2020-09-22,10,1250,"Auction"
2020-09-21,10,1225,"Best Offer"
2020-09-21,10,1325,"Auction"
2020-09-21,10,1350.02,"Auction"
2020-09-19,9,670,"Best Offer"
2020-09-19,10,1355,"Auction"
2020-09-19,9,685,"Auction"
2020-09-19,9,700,"Best Offer"
2020-09-19,10,1376.02,"Auction"
2020-09-19,10,1350,"Best Offer"
2020-09-19,9,650,"Best Offer"
2020-09-18,9,700,"Best Offer"
2020-09-18,9,675,"Best Offer"
2020-09-17,10,1400,"Best Offer"
2020-09-17,10,1408,"Auction"
2020-09-16,10,1325,"Auction"
2020-09-16,10,1325,"Auction"
2020-09-15,10,1100,"Best Offer"
2020-09-14,10,1200,"Auction"
2020-09-14,10,1250,"Auction"
2020-09-14,10,1300,"Best Offer"
2020-09-14,10,1375,"Auction"
2020-09-12,10,1300,"Best Offer"
2020-09-12,10,1525.01,"Auction"
2020-09-11,9,560.51,"Auction"
2020-09-11,10,1350,"Best Offer"
2020-09-10,10,1200,"Auction"
2020-09-10,10,1325,"Best Offer"
2020-09-08,9,790.04,"1"
2020-09-08,9,665,"1"
2020-09-08,9,590,"1"
2020-09-07,9,650,"Best Offer"
2020-09-07,9,710,"Auction"
2020-09-07,9,800,"Best Offer"
2020-09-07,10,1425.01,"Auction"
2020-09-06,10,1450,"3"
2020-09-06,10,1300,"Auction"
2020-09-05,9,585,"Auction"
2020-09-05,9,729.99,"Best Offer"
2020-09-05,10,1475.02,"Auction"
2020-09-05,9,609.99,"Auction"
2020-09-05,10,1375,"Auction"
2020-09-05,10,1300,"Auction"
2020-09-03,10,1450,"Best Offer"
2020-09-03,10,1000,"Best Offer"
2020-09-02,10,1150,"Auction"
2020-09-02,8,430,"Best Offer"
2020-09-02,9,600,"Auction"
2020-09-01,9,570,"Auction"
2020-09-01,10,1300,"Best Offer"
2020-09-01,10,1405,"Auction"
2020-08-31,10,1225,"Best Offer"
2020-08-31,9,610,"Auction"
2020-08-31,10,1300,"Best Offer"
2020-08-31,10,1560,"Auction"
2020-08-30,10,1425.02,"Auction"
2020-08-30,9,710,"Best Offer"
2020-08-30,10,1225,"Auction"
2020-08-29,10,1225,"Auction"
2020-08-29,9,650,"Best Offer"
2020-08-28,10,1500,"Auction"
2020-08-27,9,600,"Auction"
2020-08-27,8,405,"Auction"
2020-08-26,9,600,"3"
2020-08-25,9,580,"Auction"
2020-08-25,10,1100,"3"
2020-08-25,10,1300,"Auction"
2020-08-25,10,1650,"Best Offer"
2020-08-25,10,1325,"Auction"
2020-08-24,10,1525,"Auction"
2020-08-24,10,1125,"Auction"
2020-08-22,10,1125,"Auction"
2020-08-21,10,1000,"Auction"
2020-08-21,10,1202,"Auction"
2020-08-20,10,1050,"Auction"
2020-08-17,9,560,"Auction"
2020-08-16,10,1209,"Auction"
2020-08-15,10,1300,"Auction"
2020-08-15,10,1100,"Auction"
2020-08-13,10,1350,"Best Offer"
2020-08-11,10,1425,"Best Offer"
2020-08-11,10,1000,"Auction"
2020-08-10,10,1525,"Best Offer"
2020-08-10,10,1400,"Best Offer"
2020-08-10,9,670,"Auction"
2020-08-10,9,661,"Auction"
2020-08-09,10,1499.95,"Best Offer"
2020-08-09,10,1400,"Auction"
2020-08-09,10,1200,"Auction"
2020-08-09,10,1400,"Auction"
2020-08-08,10,1500,"Auction"
2020-08-08,10,1425,"Auction"
2020-08-08,9,729.99,"Buy It Now"
2020-08-07,9,700,"Auction"
2020-08-07,10,1350,"Auction"
2020-08-07,10,1500,"Best Offer"
2020-08-07,10,1500,"Best Offer"
2020-08-06,10,1480,"Auction"
2020-08-06,10,1305,"Auction"
2020-08-05,10,1500,"Best Offer"
2020-08-05,10,1350,"Auction"
2020-08-04,10,1550,"Auction"
2020-08-03,9,700,"Best Offer"
2020-08-03,10,1425,"Auction"
