"Date","Grade","Price","Sale Type"
2020-10-28,10,1225,"Auction"
2020-10-28,10,1450,"Auction"
2020-10-27,9,640,"Auction"
2020-10-27,10,1791.23,"Best Offer"
2020-10-27,10,1675,"Auction"
2020-10-27,9,630,"Auction"
2020-10-26,8,550,"Best Offer"
2020-10-26,10,1500,"Auction"
2020-10-26,10,1505,"Best Offer"
2020-10-26,10,1750,"Best Offer"
2020-10-26,10,1824.82,"Auction"
2020-10-26,10,1450,"Best Offer"
2020-10-25,10,1499,"Best Offer"
2020-10-25,9,650,"Auction"
2020-10-25,10,1575,"Auction"
2020-10-24,9,706,"Auction"
2020-10-24,10,1600,"Auction"
2020-10-23,10,1999.99,"Auction"
2020-10-23,10,2201,"Auction"
2020-10-23,10,2075,"Auction"
2020-10-22,10,1725,"Auction"
2020-10-22,10,2150,"Best Offer"
2020-10-22,9,760,"Auction"
2020-10-22,9,787,"Auction"
2020-10-21,9,760,"Auction"
2020-10-20,8,500,"Best Offer"
2020-10-20,8,499.99,"Auction"
2020-10-20,10,1775,"Auction"
2020-10-20,10,1950,"Best Offer"
2020-10-19,10,1800,"Best Offer"
2020-10-19,10,1580,"Auction"
2020-10-18,10,4000,"Best Offer"
2020-10-18,10,3400,"Best Offer"
2020-10-17,10,1750,"Best Offer"
2020-10-13,10,2500,"Best Offer"
2020-10-13,10,2200,"Best Offer"
2020-10-13,10,2325,"Auction"
2020-10-13,10,2500,"Best Offer"
2020-10-12,10,2000,"Best Offer"
2020-10-10,9,765,"Auction"
2020-10-10,9,999,"Best Offer"
2020-10-01,10,3501,"Best Offer"
