"Date","Grade","Price","Sale Type"
2021-03-19,7,64,"Best Offer"
2021-03-18,6,40,"Auction"
2021-03-16,8,340,"Best Offer"
2021-03-16,9,199,"Auction"
2021-03-15,10,1800,"Auction"
2021-03-15,9,400,"Best Offer"
2021-03-15,7,73,"Auction"
2021-03-15,9,455,"Auction"
2021-03-14,7,49,"Auction"
2021-03-14,10,2500,"Best Offer"
2021-03-14,6,41,"Auction"
2021-03-13,5,50,"Auction"
2021-03-13,4,38.51,"Best Offer"
2021-03-12,9,300,"Best Offer"
2021-03-12,9,150,"Best Offer"
2021-03-12,8,104.09,"Auction"
2021-03-12,8,121.34,"Auction"
2021-03-12,8,222.5,"Auction"
2021-03-11,7,105,"Best Offer"
2021-03-11,8,125,"Best Offer"
2021-03-11,4,46,"Auction"
2021-03-08,8,103.5,"Auction"
2021-03-08,8,128.5,"Auction"
2021-03-08,8,108.5,"Auction"
2021-03-07,7,241.75,"Auction"
2021-03-07,8,153.5,"Auction"
2021-03-07,7,86,"Auction"
2021-03-06,5,52,"Auction"
2021-03-06,8,70.5,"Auction"
2021-03-06,6,41,"Auction"
2021-03-05,4,42,"Auction"
2021-03-05,9,300,"Auction"
2021-03-04,6,60,"Auction"
2021-03-04,4,46,"Auction"
2021-03-04,8,143,"Auction"
2021-03-03,9,257,"Auction"
2021-03-03,9,380,"Best Offer"
2021-03-02,6,32,"Auction"
2021-03-02,3,27.65,"Auction"
2021-03-01,10,1338.05,"Auction"
2021-03-01,6,70,"Auction"
2021-02-28,8,139.5,"Auction"
2021-02-28,8,143,"Auction"
2021-02-28,9,538.27,"Auction"
2021-02-28,9,295,"Auction"
2021-02-28,9,242.5,"Auction"
2021-02-28,8,160.5,"Auction"
2021-02-28,10,2025,"Auction"
2021-02-28,9,305,"Auction"
2021-02-28,8,510,"Auction"
2021-02-28,9,227.5,"Auction"
2021-02-28,6,108.5,"Auction"
2021-02-28,10,1325,"Auction"
2021-02-28,9,268,"Auction"
2021-02-28,9,263,"Auction"
2021-02-28,9,290,"Auction"
2021-02-28,7,112.5,"Auction"
2021-02-28,8,132.5,"Auction"
2021-02-28,3,55,"Auction"
2021-02-28,7,149,"Best Offer"
2021-02-28,9,202.49,"Auction"
2021-02-28,8,243.5,"Auction"
2021-02-28,10,1835,"Auction"
2021-02-28,8,150.5,"Auction"
2021-02-28,9,920,"Auction"
2021-02-28,9,610,"Auction"
2021-02-28,6,89.01,"Auction"
2021-02-27,4,100,"Best Offer"
2021-02-27,5,36,"Auction"
2021-02-27,8,197.5,"Auction"
2021-02-26,8,189.99,"Best Offer"
2021-02-12,8,229.49,"Auction"
2021-02-12,8,122.5,"Auction"
2021-02-12,3,26,"Auction"
2021-02-11,7,50,"Auction"
2021-02-11,5,49,"Auction"
2021-02-11,8,102.5,"Auction"
2021-02-11,9,285,"Auction"
2021-02-10,8,152.5,"Auction"
2021-02-10,9,288,"Auction"
2021-02-10,9,127.5,"Auction"
2021-02-10,9,270,"Auction"
2021-02-10,9,178.5,"Auction"
2021-02-09,7,90,"Auction"
2021-02-08,6,44,"Auction"
2021-02-08,7,70,"Best Offer"
2021-02-07,7,85,"Auction"
2021-02-07,9,212,"Auction"
2021-02-07,8,158.54,"Auction"
2021-02-07,9,260,"Auction"
2021-02-07,7,48.87,"Auction"
2021-02-06,5,42,"Auction"
2021-02-05,9,475,"Best Offer"
2021-02-05,3,71,"Auction"
2021-02-05,9,245,"Best Offer"
2021-02-05,9,300,"Best Offer"
2021-02-05,9,320,"Best Offer"
2021-02-04,5,79.95,"Best Offer"
2021-02-04,4,89.99,"Best Offer"
2021-02-04,9,635,"Auction"
2021-02-03,8,155.5,"Auction"
2021-02-03,9,147.5,"Auction"
2021-02-02,9,255,"Auction"
2021-02-01,10,1700,"Auction"
2021-02-01,8,125,"Auction"
2021-02-01,7,150,"Best Offer"
2021-02-01,8,233.5,"Auction"
2021-02-01,9,590,"Auction"
2021-02-01,9,590.33,"Auction"
2021-02-01,9,305,"Auction"
2021-02-01,2,44,"Auction"
2021-02-01,8,218.5,"Auction"
2021-01-30,10,1733,"Auction"
2021-01-30,8,160,"Best Offer"
2021-01-30,5,46.66,"Auction"
2021-01-29,7,99.99,"Best Offer"
2021-01-29,7,70,"Best Offer"
2021-01-29,9,176,"Auction"
2021-01-28,9,260,"Auction"
2021-01-28,7,122.5,"Auction"
2021-01-28,4,30,"Auction"
2021-01-28,10,2650,"Auction"
2021-01-28,8,255,"Auction"
2021-01-28,8,38,"Auction"
2021-01-28,8,163.01,"Auction"
2021-01-28,9,530,"Auction"
2021-01-27,6,67.76,"Auction"
2021-01-27,7,62.47,"Auction"
2021-01-25,7,24,"Auction"
2021-01-24,6,44,"Auction"
2021-01-24,9,300,"Best Offer"
2021-01-24,8,110.5,"Auction"
2021-01-23,4,42.5,"Best Offer"
2021-01-21,4,50,"Best Offer"
2021-01-20,6,99.99,"Auction"
2021-01-20,6,60,"Best Offer"
2021-01-20,8,72,"Auction"
2021-01-20,8,62,"Auction"
2021-01-19,5,55,"Auction"
2021-01-19,9,195.5,"Auction"
2021-01-19,8,159.01,"Auction"
2021-01-18,7,99,"Auction"
2021-01-18,3,49.95,"Auction"
2021-01-18,9,210.52,"Auction"
2021-01-17,9,200,"Best Offer"
