,Date,Adj Close_stock,Volume,Adj Close_bond,Stock_Returns,Bond_Adjusted,Excess_Returns
75,2022-04-01,4131.93017578125,90367840000,2.947000026702881,-0.08795671180434306,0.02947000026702881,-0.29179661450462835
76,2022-05-01,4132.14990234375,108860390000,3.056999921798706,5.317770464463578e-05,0.03056999921798706,-0.03727288069342527
77,2022-06-01,3785.3798828125,106116710000,3.11899995803833,-0.08391999993382682,0.0311899995803833,-0.10420133386436359
78,2022-07-01,4130.2900390625,81688320000,2.9739999771118164,0.09111639173021002,0.029739999771118165,0.13760564561840505
79,2022-08-01,3955.0,92252350000,3.255000114440918,-0.04244012827299837,0.03255000114440918,-0.13692571653517216
80,2022-09-01,3585.6201171875,94241020000,3.765000104904175,-0.09339567201327437,0.037650001049041745,-0.2500776912244641
81,2022-10-01,3871.97998046875,95823760000,4.203999996185303,0.0798634138370089,0.04203999996185303,-0.03673681964221487
82,2022-11-01,4080.110107421875,92671910000,3.822000026702881,0.053752893352493114,0.038220000267028806,0.14461872823095367
83,2022-12-01,3839.5,85249330000,3.9749999046325684,-0.05897147407473047,0.03974999904632568,-0.09900283903044338
84,2023-01-01,4076.60009765625,80763810000,3.6610000133514404,0.0617528578346791,0.036610000133514405,0.1407465430710445
85,2023-02-01,3970.14990234375,80392280000,3.930999994277954,-0.02611249393181858,0.03930999994277954,-0.09986282988971007
86,2023-03-01,4109.31005859375,113094800000,3.688999891281128,0.03505161257710898,0.03688999891281128,0.09661358239371709
87,2023-04-01,4169.47998046875,70861260000,3.677999973297119,0.014642341662481018,0.03677999973297119,0.017624157414226294
88,2023-05-01,4179.830078125,88929200000,3.8559999465942383,0.002482347368192972,0.03855999946594238,-0.04591351304220059
89,2023-06-01,4450.3798828125,87983140000,3.8550000190734863,0.06472746490423464,0.038550000190734866,0.06498678221092558
90,2023-07-01,4588.9599609375,75063200000,4.019000053405762,0.031138932355010862,0.040190000534057614,-0.01140322938839966
91,2023-08-01,4507.66015625,86840820000,4.203999996185303,-0.017716390070854016,0.04203999996185303,-0.06374772630404701
92,2023-09-01,4288.0498046875,73482980000,4.710999965667725,-0.048719367465624885,0.04710999965667725,-0.1693187894310083
93,2023-10-01,4193.7998046875,83519460000,5.021999835968018,-0.02197968873798295,0.050219998359680176,-0.08799536960547638
94,2023-11-01,4567.7998046875,80970570000,4.513000011444092,0.08917926878197013,0.04513000011444092,0.19053327936524866
95,2023-12-01,4769.830078125,81530670000,4.019000053405762,0.04422923115636013,0.040190000534057614,0.1536907770871473
